id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24600044,"Bibliographie zu den Handschriften vom Toten Meer. II. Nr. 1557-4459 (Beihefte zur Zeitschrift für die alttestamentliche Wissenschaft, 89)",Revue de Qumrân,1965,,article,book-review,jstor,,1965-11-01,3 (19),5,http://www.jstor.org/stable/24600044,Ludwik Stefaniak; C. Burchard,Editions Gabalda,eng,441,443,,judaean desert; toten meer; handschriften vom; vom toten; qumran; den handschriften; abreviated signs; handschriften vom toten; ancient essenes; vom toten meer,1126,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606736,"Qumran und das Neue Testament, (= Bibliographie)",Revue de Qumrân,1969,,article,book-review,jstor,,1969-03-01,4 (24),6,http://www.jstor.org/stable/24606736,Simon Légasse; Herbert Braun,Editions Gabalda,fre,573,581,,qumrân; quatrième évangile; judaïsme; nouveau testament; auteur; recensions; deux mouvements; communauté; maître; mer morte,4441,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599178,Back Matter,Revue de Qumrân,1959,,article,misc,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599178,,Editions Gabalda,fre,,,,judaean desert; qumran; genesis apocryphon; recensions; articles; vaugirard paris; qumran cave; qumran letouzey; vacances annuelles; ils garderont,1240,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608894,"THE SYMBOLICAL LANGUAGE OF THE ANIMAL APOCALYPSE OF ENOCH (""1 Enoch"" 85-90)",Revue de Qumrân,1990,,article,research-article,jstor,,1990-04-01,4 (56),14,http://www.jstor.org/stable/24608894,Ida Fröhlich,Editions Gabalda,eng,629,636,,animal apocalypse; wild animais; israël; shepherds; maccabean revolt; qumran; oracle; seleucid kingdom; kingdom; four kingdoms,3155,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599202,A PROPOS DU RÉCENT LIVRE DE M. H.-E. DEL MEDICO,Revue de Qumrân,1958,,article,research-article,jstor,,1958-07-01,1 (1),1,http://www.jstor.org/stable/24599202,S. Szyszman,Editions Gabalda,fre,135,138,,medico; anan fils; nouvelle alliance; nouvelle série; grand prêtre; communauté; qumrân; ouvrage; tombeau situé; opus citatum,2014,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608996,Back Matter,Revue de Qumrân,1990,,article,misc,jstor,,1990-01-01,3 (55),14,http://www.jstor.org/stable/24608996,,Editions Gabalda,fre,,,,onomasticon arabicum; onomastique arabe; bontemps limoges; biographiques arabes; ccp pabis; cheque bancaire; recherche onomastique; obligatoire imprimerie; siecle materiaux; etudes biographiques,329,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599113,"""ESSENE"" IN THE SEPTUAGINT",Revue de Qumrân,1973,,article,research-article,jstor,,1973-03-01,2 (30),8,http://www.jstor.org/stable/24599113,Takamitsu Muraoka,Editions Gabalda,eng,267,268,,aramaic; κυρίου; προσώπου κυρίου; κυρίου του; septuagint; bius praeparatio; praeparatio evangelica; tremble dthal; philonic interprétation; omnis probus,670,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566482,"JES 6,8–13 IN 1QJESᴬ",Revue de Qumrân,2016,,article,research-article,jstor,,2016-01-01,2 (108),28,http://www.jstor.org/stable/26566482,Dominik Helms,Peeters Publishers,ger,191,213,,qumran; scrolls; sea scrolls; qumran scribal; leiden brill; jesaja; isaiah; dominik helms; dead sea; dead sea scrolls,10288,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599242,Front Matter,Revue de Qumrân,1961,,article,misc,jstor,,1961-02-01,1 (9),3,http://www.jstor.org/stable/24599242,,Editions Gabalda,fre,,,,qumran; lexicon konkordanz; onzième ode; segert karl; yom kippur; die gemeinderegel; lehmann yom; qumran cave; ben sira; hebrew lexicon,346,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599098,BIBLIOGRAPHY,Revue de Qumrân,1964,,article,misc,jstor,,1964-10-01,1 (17),5,http://www.jstor.org/stable/24599098,W. S. LaSor,Editions Gabalda,eng,149,160,,qumran; scrolls; petites grottes; jahrgang; testament; sea scrolls; otto betz; bibliography; rezension; review,3199,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608873,"""11QtgJob"" ET LA LANGUE TARGUMIQUE. À PROPOS DE LA PARTICULE ""BDYL""",Revue de Qumrân,1988,,article,research-article,jstor,,1988-10-01,1/4 (49/52),13,http://www.jstor.org/stable/24608873,Jean Margain,Editions Gabalda,fre,525,528,,targum; hébreu; particules; particules causales; particule bdyl; vers yhwh; targum samaritain; préposition; sens final; bbwr préposition,1497,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608992,"""MIQṢAT MAʽAŚEH HA-TORAH"" AND THE ""TEMPLE SCROLL""",Revue de Qumrân,1990,,article,research-article,jstor,,1990-01-01,3 (55),14,http://www.jstor.org/stable/24608992,Lawrence H. Schiffman,Editions Gabalda,eng,435,457,,temple scroll; animais; slaughter; sacral slaughter; non sacral; schiffman; tannaim; jerusalem; pregnant animais; offering,11248,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609015,"""1 ENOCH"" AND THE FIGURE OF ENOCH A BIBLIOGRAPHY OF STUDIES 1970-1988",Revue de Qumrân,1989,,article,misc,jstor,,1989-06-01,1 (53),14,http://www.jstor.org/stable/24609015,F. García Martínez; E. J. C. Tigchelaar,Editions Gabalda,eng,149,174,,henoch; garcia martlnez; nickelsburg george; testament; sacchi paolo; enoch bibliography; biblical; biblical literature; apocalyptic; aramaic,7872,26,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663167,UN NOUVEAU DIRECTEUR POUR LA REVUE DE QUMRÂN,Revue de Qumrân,2012,,article,research-article,jstor,,2012-12-01,4 (100),25,http://www.jstor.org/stable/24663167,Émile Puech,Peeters Publishers,fre,501,503,,comme directeur; nouveau directeur; fascicule; emile puech; depuis; editions gabalda; editions letouzey; florentino garcia; nouvelle equipe; aux editions,1032,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566454,Dead Sea Scrolls Fragments in the Museum Collection (Publications of Museum of the Bible 1; Semitic Texts),Revue de Qumrân,2017,,article,book-review,jstor,,2017-01-01,1 (109),29,http://www.jstor.org/stable/26566454,Émile Puech; E. Tov; K. Davis; R. Duke,Peeters Publishers,fre,153,156,,zuckerman lundberg; yardeni; alii publient; motb scr; inv motb; inv motb scr; lundberg chap; frag identifié; identifié; variantes,2222,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610094,"PRÉSÉANCE SACERDOTALE ET MESSIEROI DANS LA RÈGLE DE LA CONGRÉGATION (""1QSa"" ii 11-22)",Revue de Qumrân,1994,,article,research-article,jstor,,1994-12-01,3 (63),16,http://www.jstor.org/stable/24610094,Émile Puech,Editions Gabalda,fre,351,365,,messie; messie roi; prêtre; préséance sacerdotale; congrégation; communauté; grand prêtre; lecture; israël; éditeur,7618,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599159,"LE PLAN DE LA ""RÈGLE DE LA COMMUNAUTÉ""",Revue de Qumrân,1959,,article,research-article,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599159,Pierre Guilbert,Editions Gabalda,fre,323,344,,communauté; espace blanc; crochet marginal; espaces blancs; alinéa; deux esprits; hommes; règles; israël; sans doute,10000,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609076,UN FRAGMENT ARAMÉEN INÉDIT DE QUMRÂN,Revue de Qumrân,1997,,article,research-article,jstor,,1997-12-01,2 (70),18,http://www.jstor.org/stable/24609076,André Lemaire,Editions Gabalda,fre,331,333,,par exemple; qumrân; andré lemaire; écriture; fragment; attesté dans; offrande; comme par; pseudo jonathan; jérusalem,778,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608900,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1986,,article,misc,jstor,,1986-12-01,3 (47),12,http://www.jstor.org/stable/24608900,,Editions Gabalda,fre,,,,garcîa martînez; florentino garcîa; nieuwe kijk; émile puech; florentino garcîa martînez; être adressés; doivent être; martînez qumrân; usa abbé; doivent être adressés,254,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566504,Die Phylakterien von Qumran (4Q128.129.135.137) aus der Heidelberger Papyrussamlung (Veröffentlichungen aus der Heidelberger Papyrus-Sammlung 15),Revue de Qumrân,2017,,article,book-review,jstor,,2017-01-01,2 (110),29,http://www.jstor.org/stable/26566504,Eric D. Reymond; Anna Busa,Peeters Publishers,eng,324,326,,textual variants; rabbinic conventions; samaritan pentateuch; scrolls; reymond; concerning phylacteries; qumran; manuscripts; yod mater; leiden brill,1535,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662963,Front Matter,Revue de Qumrân,2000,,article,misc,jstor,,2000-12-01,4 (76),19,http://www.jstor.org/stable/24662963,,Editions Gabalda,fre,,,,emile puech; qumran; annette steudel; puech annette; marie curie; florentino garcia; nouveau fragment; rue pierre; puech annette steudel; stefan enste,459,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24641418,"UN AUTRE MANUSCRIT DU ""LÉVITIQUE""",Revue de Qumrân,2003,,article,research-article,jstor,,2003-12-01,2 (82),21,http://www.jstor.org/stable/24641418,Émile Puech,Editions Gabalda,fre,311,313,,émile puech; manuscrit; colonne; autre manuscrit; compte tenu; grottes; textus receptus; קול עלה; révoltes juives; שלום בארץ,676,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640851,A Dictionary of Judean Aramaic,Revue de Qumrân,2004,,article,book-review,jstor,,2004-03-01,3 (83),21,http://www.jstor.org/stable/24640851,Florentino García Martínez; Michael Sokoloff,Editions Gabalda,fre,494,496,,aramaic; textos; sokoloff; arameos; yardeni; judean aramaic; diccionario; textos documentarios; textos literarios; literary aramaic,1344,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640878,"OBSERVATIONS ON THE OFFICIAL MATERIAL RECONSTRUCTIONS OF ""SEFER HA-MILḤAMAH"" (""11Q14"" AND ""4Q285"")",Revue de Qumrân,2003,,article,research-article,jstor,,2003-06-01,1 (81),21,http://www.jstor.org/stable/24640878,Jonathan North; Jonathan Norton,Editions Gabalda,eng,3,27,,isaiah; djd xxiii; plate xxviii; messiah; restoration; jonathan norton; נשיא העדה; professor puech; baruch; hebrew,10162,25,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599754,"Die theologische Bedeutung der Funde am Toten Meer (Vortragsreihe der Niedersächsischen Landesregierung..., Heft 21)",Revue de Qumrân,1963,,article,book-review,jstor,,1963-01-01,1 (13),4,http://www.jstor.org/stable/24599754,Jean Carmignac; Joachim Jeremias,Editions Gabalda,fre,136,137,,fournissent dejil; majeurs souleves; applaudir longuement; jeremias durent; specialistes evidemment; concis vivant; exacte trouveront; signification theologique; resultats positifs; landesregierung heft,265,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599173,"Megillat Ha-Hôdayôt (The Thanksgiving Scroll), le rouleau des Hymnes (en hébreu moderne)",Revue de Qumrân,1959,,article,book-review,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599173,Menahem Mansoor; Jacob Licht,Editions Gabalda,fre,447,451,,non averti; auteur; rouleau; israël exploration; mosad bialik; lecteur non; menahem mansoor; lecteur non averti; prédestination; ancien testament,2285,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609113,"""4Q174"", 1-2, I, 6f IM LICHTE VON ""SEKTENSCHRIFT"" UND ""JUB"" 2,22",Revue de Qumrân,1998,,article,research-article,jstor,,1998-12-01,4 (72),18,http://www.jstor.org/stable/24609113,G.-Wilhelm Nebe,Editions Gabalda,ger,581,587,,מעשי תורה; lesung; sabbat; wilhelm nebe; vor ihm; den sabbat; vollkommener wandel; heiligtum; opinio communis; toten meer,2738,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599216,THE ZEALOTS AND QUMRAN : THE BASIC ISSUE,Revue de Qumrân,1959,,article,research-article,jstor,,1959-11-01,1 (5),2,http://www.jstor.org/stable/24599216,Cecil Roth,Editions Gabalda,eng,81,84,,qumran; zealots; tenth légion; qumran sect; dead sea; précisé dating; sophist teacher; called palaeographical; essenes; sea scrolls,1830,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607005,COMMUNITY FUNCTIONARIES IN THE RULE OF THE COMMUNITY AND THE DAMASCUS DOCUMENT : A TEST OF CHRONOLOGICAL RELATIONSHIPS,Revue de Qumrân,1981,,article,research-article,jstor,,1981-12-01,4 (40),10,http://www.jstor.org/stable/24607005,Colin G. Kruse,Editions Gabalda,eng,543,551,,priests; congrégation; sea scrolls; functionaries; levites; community; priests and levites; dead sea; décision; dead sea scrolls,4142,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599757,Back Matter,Revue de Qumrân,1963,,article,misc,jstor,,1963-01-01,1 (13),4,http://www.jstor.org/stable/24599757,,Editions Gabalda,fre,,,,,,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640879,"""4QMMT"" – TOWARDS AN UNDERSTANDING OF THE EPILOGUE",Revue de Qumrân,2003,,article,research-article,jstor,,2003-06-01,1 (81),21,http://www.jstor.org/stable/24640879,Hanne van Weisenberg; Hanne Von Weissenberg,Editions Gabalda,eng,29,45,,halakhic section; epilogue; strugnell; deuteronomy; pérez fernandez; person plural; qumran; fragments; john strugnell; מקצת דברינו,8463,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606944,La Septante d'Isaïe 28-33. Étude de tradition textuelle,Revue de Qumrân,1980,,article,book-review,jstor,,1980-05-01,2 (38),10,http://www.jstor.org/stable/24606944,Jean Carmignac; Léo Laberge,Editions Gabalda,fre,313,314,,texte hébreu; textuelle; septante; critique textuelle; tradition textuelle; archétype; auteur; hébreu différent; vraie critique; ces chapitres,497,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608807,"UNE NOUVELLE COPIE DU ""LIVRE DES JUBILÉS 4Q484 = pap4QJubilés
          <sup>j</sup>
          """,Revue de Qumrân,1999,,article,research-article,jstor,,1999-12-01,2 (74),19,http://www.jstor.org/stable/24608807,Émile Puech,Editions Gabalda,fre,261,264,,fragment; émile puech; voir jub; manuscrit; nouvelle copie; restes; une nouvelle; grotte; éditeur; qumrân,1542,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663214,Back Matter,Revue de Qumrân,2014,,article,misc,jstor,,2014-07-01,3 (103),26,http://www.jstor.org/stable/24663214,,Editions Gabalda,fre,,,,,,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608810,A NOTE ON PERFORMATIVE UTTERANCES IN QUMRAN ARAMAIC,Revue de Qumrân,1999,,article,research-article,jstor,,1999-12-01,2 (74),19,http://www.jstor.org/stable/24608810,Max Rogland,Editions Gabalda,eng,277,280,,performative; performative utterances; aramaic; qumran aramaic; genesis apocryphon; classical syriac; participle; egyptian aramaic; adjure; fitzmyer,1690,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606909,REMARQUES SUR LES DÉPÔTS D'OSSEMENTS D'ANIMAUX A QUMRÂN,Revue de Qumrân,1977,,article,research-article,jstor,,1977-07-01,2 (34),9,http://www.jstor.org/stable/24606909,Jean L.-Duhaime,Peeters Publishers,fre,245,251,,ossements; premiers nés; dépôts; qumrân; animaux; revue biblique; tranchée sud; mer morte; zeuner; khirbet qumrân,2901,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663221,"THE גר WHO WASN'T THERE: Fictional Aliens in the ""Damascus Rule""",Revue de Qumrân,2011,,article,research-article,jstor,,2011-11-01,2 (98),25,http://www.jstor.org/stable/24663221,Yonder Moynihan Gillihan,Editions Gabalda,eng,257,305,,sectarian; gentile; berthelot; berthelot notion; moynihan gillihan; sea scrolls; israelites; sectarian texts; yonder moynihan; israel,24756,49,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599158,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1959,,article,misc,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599158,,Editions Gabalda,fre,,,,monsieur; carmeli tarum; menahem mansoor; spicq ordinis; ebraico alluniversità; ordinis praedicatorum; ordinis carmeli; regolare lateranense; fiir orientkunde; molin dozent,481,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600886,"DAS WORT ""NPŠ"" IN DEN QUMRANSCHRIFTEN",Revue de Qumrân,1963,,article,research-article,jstor,,1963-10-01,3 (15),4,http://www.jstor.org/stable/24600886,H. A. Brongers,Editions Gabalda,ger,407,415,,damaskusschrift; das wort; bedeutung; begegnen wir; damaskusschrift xvi; siehe auch; opus citatum; alten testamentes; mensch; genaue parallele,4075,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606996,The Dead Sea Scrolls. A personal account. A revised edition of the author's Untold Story of Qumran,Revue de Qumrân,1979,,article,book-review,jstor,,1979-09-01,1 (37),10,http://www.jstor.org/stable/24606996,Jean Carmignac; John C. Trever,Editions Gabalda,fre,125,125,,intensively eschatological; première édition; inexactitudes relevées; informé sérieusement; qumrân; appréciera surtout; mêmes éloges; qumran eerdmans; découverte archéologique; avoir corrigé,233,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609092,"THE ""TEMPLE"" SCROLL AND ITS CALENDAR : THEIR CHARACTER AND PURPOSE",Revue de Qumrân,1997,,article,research-article,jstor,,1997-04-01,1 (69),18,http://www.jstor.org/stable/24609092,Roger T. Beckwith,Editions Gabalda,eng,3,19,,temple scroll; qumran; jubilees; firstfruits festivals; deuteronomy; firstfruits; calendar; damascus document; essenes; unleavened bread,8938,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608835,JEAN CARMIGNAC: 1914-1986,Revue de Qumrân,1988,,article,misc,jstor,,1988-10-01,1/4 (49/52),13,http://www.jstor.org/stable/24608835,Émile Puech,Editions Gabalda,fre,1,7,,saint dié; évangiles; traductions hébraïques; émile puech; qumrân; mer morte; hôpital; notre père; hébreu; fond hébraïque,2919,7,unigrams; bigrams; trigrams
